,class,title,date,url
1258,AI학부 공지사항,[IPP형일학습병행제] 하반기 장기현장실습 참여학생 긴급 모집..,20/07/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=273909&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1259,AI학부 공지사항,4차 산업혁명 취창업 역량강화 인재양성 프로그램 공고..,20/07/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=273880&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1260,AI학부 공지사항,2020-여름 계절수업 국내학점교류(우석대학교) 신청안내..,20/06/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=273061&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1261,AI학부 공지사항,[필독] 기말고사 대면시험 협조사항 안내,20/06/19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=271802&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1262,AI학부 공지사항,LINC+ 교육성과 확산 프로그램 공고,20/06/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=271081&page=44&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1263,AI학부 공지사항,2020학년도 제1학기 캡스톤디자인 경진대회 안내,20/06/12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270606&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1264,AI학부 공지사항,2020학년도 여름학기 외국어특강 관련 안내,20/06/12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270604&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1265,AI학부 공지사항,2020년 국가근로장학금 권역별 취업연계 활성화유형(히어로 양성사..,20/06/11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270411&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1266,AI학부 공지사항,정통대컨설턴트) 진로취업카드 작성 안내문,20/06/11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=270344&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1267,AI학부 공지사항,2020-1학기 기말고사 수업평가 실시 안내,20/06/09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269691&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1268,AI학부 공지사항,2020학년도 제1학기 응급처치및심폐소생술 교육 신청 안내..,20/06/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269382&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1269,AI학부 공지사항,"[취업-구인정보] ㈜대구백화점 전산, 웹프로그램 개발부문(신입/..",20/06/05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269213&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1270,AI학부 공지사항,(한국장학재단) 지역우수인재 히어로 양성사업(8기) 참여 학생 모집..,20/06/04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=269115&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1271,AI학부 공지사항,2020-여름 계절수업 국내학점교류(대구가톨릭대학교) 신청안내..,20/06/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268964&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1272,AI학부 공지사항,"2020년도 6월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",20/06/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268957&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1273,AI학부 공지사항,2020-여름 계절수업 국내학점교류(조선대학교) 신청..,20/06/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268952&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1274,AI학부 공지사항,2020-여름계절수업 사회봉사 및 헌혈봉사 교과목 수강신청 및 이수..,20/06/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=268486&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1275,AI학부 공지사항,2020-2학기 국가장학금 필수신청 안내,20/05/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267417&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1276,AI학부 공지사항,2020-여름 계절수업 국내학점교류(동국대학교) 신청..,20/05/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267407&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1277,AI학부 공지사항,[경남대학교 빅데이터센터] 데이터 사이언스 및 AI 융합 기반의 빅..,20/05/25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267032&page=45&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1278,AI학부 공지사항,2020학년도 1학기 형제·자매 장학금 신청 안내,20/05/25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=267029&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1279,AI학부 공지사항,2020-여름 계절수업 국내학점교류(호남대학교) 신청안내..,20/05/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=266686&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1280,AI학부 공지사항,"2020-여름 계절수업 국내학점교류(광주여자대학교, 대구사이버대학..",20/05/21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=266391&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1281,AI학부 공지사항,[대학혁신] 2020학년도 「DU 북(Book)돋움 독후감 공모전」 안내..,20/05/21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=266387&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1282,AI학부 공지사항,[대학혁신] 2020년 지식재산권 창출을 위한 특허출원 지원 안내..,20/05/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=265726&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1283,AI학부 공지사항,"2020-여름 계절수업 국내학점교류(영남대학교, 금오공과대학교) 신..",20/05/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=265366&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1284,AI학부 공지사항,[공학교육혁신센터] 2020 DU-Inovator 동아리 모집,20/05/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=265262&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1285,AI학부 공지사항,[공학교육혁신센터] 2020캡스톤 디자인 과제지원 및 신청 안내..,20/05/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=265258&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1286,AI학부 공지사항,2020-여름 계절수업 국내학점교류(안동대학교) 신청안내..,20/05/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=265115&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1287,AI학부 공지사항,2020-여름 계절수업 국내학점교류(숙명여자대학교) 신청안내..,20/05/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263912&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1288,AI학부 공지사항,2020학년도 제2학기 전과 전형 실시 안내,20/05/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263900&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1289,AI학부 공지사항,"2020년도 5월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",20/05/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263837&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1290,AI학부 공지사항,[대학혁신]2020-1학기 나의 학습법 노하우 공모전 안내..,20/05/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263833&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1291,AI학부 공지사항,산학협력단 청년TLO육성사업 계약직원 채용 연장공고 실시 안내..,20/05/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263738&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1292,AI학부 공지사항,2020학년도 여름 계절수업 운영 일정 변경 안내,20/05/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263732&page=46&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1293,AI학부 공지사항,2020-여름 계절수업 국내학점교류(제주대학교) 신청안내..,20/05/06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=263391&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1294,AI학부 공지사항,2020-여름 계절수업 국내학점교류(경북대학교) 신청안내..,20/04/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=262290&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1295,AI학부 공지사항,[ACE] 「제2회 클라시카 시나리오 공모전」 시행 안내..,20/04/28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=262167&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1296,AI학부 공지사항,[인공지능전공] 스마트센싱-창의융복합전공 참가자 모집..,20/04/24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=261738&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1297,AI학부 공지사항,2020-1학기 전체 재택수업 실시 안내,20/04/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=261385&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1298,AI학부 공지사항,2020-1학기 중간고사 수업평가 실시 안내,20/04/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=261334&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1299,AI학부 공지사항,진로취업 All in Care시스템(학생경력개발시스템) 활용 및 진로취업..,20/04/21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=261124&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1300,AI학부 공지사항,"2020학년도 제1학기 부·복수(융복합)전공 및 마이크로전공 신청, ..",20/04/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=260887&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1301,AI학부 공지사항,2020학년도 장애 재학생 장애등록 신청,20/04/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=260880&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1302,AI학부 공지사항,[ACE] 2020-1학기 「교양과정 자기주도로드맵 프로그램(강의페어링..,20/04/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=260871&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1303,AI학부 공지사항,DU DREAM 진로취업 멘토링 프로그램 안내,20/04/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=260462&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1304,AI학부 공지사항,2020학년도 제1학기 캡스톤디자인 과제 지원사업 신청 안내..,20/04/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=260444&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1305,AI학부 공지사항,[ACE］2020학년도 1학기 글쓰기클리닉 프로그램 신청 안내..,20/04/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=260052&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1306,AI학부 공지사항,[ACE] 2020학년도 1학기 자기설계전공 개발 공모 신청 안내..,20/04/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=259849&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1307,AI학부 공지사항,2020학년도 여름 계절수업 운영 안내,20/04/09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=259387&page=47&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1308,AI학부 공지사항,[공지] 2020학년도 ICT융합학부 졸업작품 부품신청 안내..,20/04/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=258045&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1309,AI학부 공지사항,2020년 폭력(성희롱·성폭력·성매매·가정폭력) 예방교육 온라인 ..,20/04/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=257834&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1310,AI학부 공지사항,[교수학습개발센터] 2020-1학기 Learning SIG+ 프로그램 홍보..,20/04/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=257768&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1311,AI학부 공지사항,[ACE] 2020학년도 1학기 자기설계전공 개발 공모 신청 안내..,20/03/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=256825&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1312,AI학부 공지사항,[한국인터넷교육방송] 온라인 강좌 전액지원 프로그램..,20/03/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=256808&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1313,AI학부 공지사항,공학인증 포기서 추가제출 안내(기간연장),20/03/24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=256245&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1314,AI학부 공지사항,2020년도 청년 TLO 육성사업 운영 안내,20/03/23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=255970&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1315,AI학부 공지사항,2학년 딥러닝입문 (전공필수) 수강신청 관련,20/03/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=255323&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1316,AI학부 공지사항,컴퓨터개론(균형교양) 1주차 수업안내,20/03/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=254974&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1317,AI학부 공지사항,[신입생필독] 컴퓨터개론 수강허가서 관련 공지,20/03/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=253881&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1318,AI학부 공지사항,2020학년도 제 1학기 국내학점교류(한국방송통신대) 신청 안내 (인..,20/03/06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=253539&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1319,AI학부 공지사항,공통교양 영어교과목 이수 면제 신청 안내,20/03/05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=253276&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1320,AI학부 공지사항,[신입생필독] 2020학년도 인공지능전공 신입생 시간표작성 안내..,20/03/05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=253258&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1321,AI학부 공지사항,학사일정 재변경 안내,20/03/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=253099&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1322,AI학부 공지사항,[필독] 2020학년도 신입생 수강신청 관련 안내,20/03/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=253093&page=48&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1323,AI학부 공지사항,[인공지능전공] 스마트센싱-창의융복합전공 참여 안내..,20/02/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=252501&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1324,AI학부 공지사항,2020년 2월 졸업예정자 취업조사카드,20/02/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=251770&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1325,AI학부 공지사항,북삼고 정보 코티칭 강사채용 관련,20/02/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=251145&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1326,AI학부 공지사항,"2020년도 2월 모의토익스피킹, 모의토플 실시 안내",20/02/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=251139&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1327,AI학부 공지사항,2020학년도 1학기 학기제 국내현장실습 신청 안내,20/01/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=249780&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1328,AI학부 공지사항,2019학년도 제2학기 학사학위취득 유예(졸업연기) 신규 및 기간변경..,20/01/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=249779&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1329,AI학부 공지사항,[중요공지] 2020학년도-1학기 수강신청 안내,20/01/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=249778&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
1330,AI학부 공지사항,4C 능력배양 인재양성 프로그램 참여학생 모집,19/12/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=245251&page=49&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
